Code,Name,Close,MA120,Ratio,Prev_Close,Prev_MA120,Compare_Price
006040,동원산업,41600.0,46102.92,-9.77,42700.0,46142.08,43950.0
010060,OCI홀딩스,98100.0,95770.83,2.43,100800.0,95599.17,101200.0
084370,유진테크,77100.0,61969.17,24.42,77000.0,61624.58,80300.0
089030,테크윙,46600.0,43282.5,7.66,47050.0,43166.25,49050.0
064760,티씨케이,146400.0,131951.67,10.95,147000.0,131564.17,147100.0
483650,달바글로벌,137600.0,169827.5,-18.98,129500.0,170058.33,131200.0
020560,아시아나항공,8160.0,9240.5,-11.69,8170.0,9252.17,8210.0
457190,이수스페셜티케미컬,55300.0,47962.92,15.3,51500.0,47840.0,52600.0
034230,파라다이스,17770.0,18669.67,-4.82,17460.0,18634.83,18040.0
085620,미래에셋생명,9210.0,7807.42,17.96,9230.0,7785.33,9410.0
006280,녹십자,133500.0,134078.33,-0.43,135400.0,134075.83,137200.0
140860,파크시스템스,223000.0,258700.0,-13.8,225000.0,259095.83,236000.0
445680,큐리옥스바이오시스템즈,89900.0,56360.83,59.51,91700.0,55910.0,94800.0
458870,씨어스테크놀로지,118500.0,61064.17,94.06,118400.0,60242.08,134000.0
348370,엔켐,68450.0,71726.25,-4.57,70000.0,71646.67,75400.0
195940,HK이노엔,51500.0,46448.75,10.87,51600.0,46383.75,52700.0
178320,서진시스템,25750.0,22585.08,14.01,25500.0,22541.75,25700.0
007390,네이처셀,21800.0,24653.25,-11.57,22350.0,24712.0,22950.0
036930,주성엔지니어링,29100.0,29630.42,-1.79,29250.0,29646.67,29350.0
00680K,미래에셋증권2우B,10010.0,9247.17,8.25,10050.0,9229.75,10200.0
035760,CJ ENM,60700.0,70370.0,-13.74,62300.0,70510.0,64200.0
000670,영풍,68800.0,46364.17,48.39,67400.0,46138.75,68400.0
096530,씨젠,25050.0,27735.83,-9.68,25700.0,27796.67,25950.0
440110,파두,24550.0,17914.67,37.04,25500.0,17799.0,27100.0
185750,종근당,85800.0,83419.17,2.85,87000.0,83416.67,87700.0
078600,대주전자재료,76500.0,72217.5,5.93,74300.0,72156.67,75600.0
000815,삼성화재우,374000.0,343566.67,8.86,379000.0,343095.83,379500.0
253450,스튜디오드래곤,38400.0,45398.33,-15.42,38850.0,45515.0,40150.0
122870,와이지엔터테인먼트,61500.0,87778.33,-29.94,62100.0,87978.33,63700.0
100090,SK오션플랜트,17750.0,21179.17,-16.19,18010.0,21200.83,18020.0
376900,로킷헬스케어,69700.0,27675.5,151.85,73800.0,27212.83,75700.0
204270,제이앤티씨,18810.0,20470.33,-8.11,19160.0,20470.83,21200.0
082640,동양생명,6620.0,7488.42,-11.6,6610.0,7488.08,6830.0
365550,ESR켄달스퀘어리츠,4300.0,4392.58,-2.11,4335.0,4392.75,4375.0
115180,큐리언트,29050.0,16097.25,80.47,31100.0,15940.92,31200.0
101490,에스앤에스텍,48550.0,50550.42,-3.96,48800.0,50477.92,54200.0
001740,SK네트웍스,4630.0,4562.46,1.48,4690.0,4559.92,4695.0
137400,피엔티,42950.0,37405.83,14.82,41500.0,37308.33,41600.0
181710,NHN,30800.0,28841.67,6.79,32350.0,28822.92,33350.0
499790,GS피앤엘,50300.0,44441.25,13.18,48000.0,44287.08,48100.0
030190,NICE평가정보,16750.0,15523.42,7.9,16830.0,15502.75,16850.0
031980,피에스케이홀딩스,44100.0,40710.0,8.33,45050.0,40636.25,46000.0
112040,위메이드,27500.0,29607.92,-7.12,27900.0,29643.33,28550.0
183300,코미코,88700.0,86370.83,2.7,86500.0,86184.17,89000.0
079160,CJ CGV,5600.0,5101.71,9.77,5510.0,5098.46,6030.0
114090,GKL,14640.0,15848.17,-7.62,14250.0,15851.25,14970.0
093370,후성,8330.0,6352.42,31.13,8120.0,6326.92,8290.0
036830,솔브레인홀딩스,41850.0,42177.92,-0.78,41900.0,42110.42,42850.0
166090,하나머티리얼즈,43850.0,33162.5,32.23,44950.0,33005.0,45700.0
131970,두산테스나,43650.0,38073.33,14.65,44300.0,37943.33,45950.0
225570,넥슨게임즈,12830.0,13887.5,-7.61,13030.0,13920.92,13080.0
248070,솔루엠,16780.0,16965.33,-1.09,16620.0,16948.75,16840.0
281820,케이씨텍,38400.0,34336.25,11.84,38850.0,34234.58,40650.0
014820,동원시스템즈,27300.0,29356.25,-7.0,27400.0,29383.33,27450.0
476060,온코닉테라퓨틱스,17280.0,10936.84,58.0,17280.0,10844.3,19860.0
006730,서부T&D,11700.0,9777.42,19.66,11260.0,9745.92,11530.0
241710,코스메카코리아,71800.0,65991.67,8.8,67900.0,65850.0,69500.0
002030,아세아,365500.0,346620.83,5.45,376000.0,346087.5,396500.0
095610,테스,38400.0,34778.75,10.41,38850.0,34662.08,41300.0
389650,넥스트바이오메디컬,92000.0,61652.92,49.22,88500.0,61275.42,89000.0
078160,메디포스트,18670.0,13340.67,39.95,19110.0,13276.0,19500.0
335890,비올,12500.0,12913.0,-3.2,12500.0,12899.25,12550.0
174900,앱클론,37700.0,17136.0,120.0,40000.0,16921.83,41100.0
293940,신한알파리츠,5790.0,5566.08,4.02,5850.0,5563.83,5900.0
036540,SFA반도체,4230.0,3707.17,14.1,4275.0,3697.21,4320.0
220100,퓨쳐켐,31200.0,20300.08,53.69,30250.0,20175.08,32750.0
018290,브이티,19470.0,30834.5,-36.86,19560.0,31016.0,19660.0
336570,원텍,7530.0,10042.5,-25.02,7450.0,10066.42,7460.0
041190,우리기술투자,8060.0,9692.67,-16.84,8210.0,9706.58,8270.0
079900,전진건설로봇,45950.0,49118.12,-6.45,46050.0,49121.04,47900.0
251970,펌텍코리아,53900.0,59546.67,-9.48,54500.0,59570.83,56100.0
057050,현대홈쇼핑,55000.0,55099.17,-0.18,55000.0,55096.67,55400.0
102710,이엔에프테크놀로지,46000.0,44304.58,3.83,45600.0,44179.17,47250.0
005420,코스모화학,17070.0,16693.67,2.25,16370.0,16668.17,16780.0
356860,티엘비,66400.0,43058.33,54.21,66400.0,42674.17,66500.0
102940,코오롱생명과학,51800.0,34916.25,48.35,53500.0,34741.25,60200.0
278280,천보,63200.0,49257.5,28.31,57400.0,49072.5,58200.0
060250,NHN KCP,15490.0,15043.92,2.97,15670.0,14989.25,15950.0
036810,에프에스티,27900.0,26444.92,5.5,27850.0,26360.17,29150.0
002020,코오롱,48650.0,46200.83,5.3,51100.0,46081.25,54100.0
002960,한국쉘석유,456500.0,440312.5,3.68,461500.0,440091.67,464000.0
399720,가온칩스,50900.0,47892.5,6.28,51500.0,47825.0,53100.0
336370,솔루스첨단소재,8210.0,8535.0,-3.81,8070.0,8537.33,8540.0
145720,덴티움,50100.0,59183.75,-15.35,51000.0,59324.58,51200.0
000400,롯데손해보험,1788.0,1818.28,-1.67,1823.0,1817.53,1875.0
047920,HLB제약,15950.0,15669.67,1.79,15770.0,15695.92,16010.0
179900,유티아이,25850.0,24665.0,4.8,26300.0,24646.25,28250.0
017810,풀무원,13120.0,13761.33,-4.66,13210.0,13752.17,13320.0
064260,다날,6650.0,8081.92,-17.72,6800.0,8076.83,6940.0
069080,웹젠,14370.0,13897.5,3.4,14600.0,13900.25,14620.0
425420,티에프이,41400.0,36627.5,13.03,43850.0,36492.5,46850.0
200670,휴메딕스,43650.0,55270.83,-21.03,43950.0,55362.92,44700.0
067630,HLB생명과학,3995.0,4210.71,-5.12,3915.0,4225.42,4025.0
029530,신도리코,47950.0,46522.08,3.07,48000.0,46526.67,48100.0
090435,아모레퍼시픽우,45450.0,43129.17,5.38,46800.0,43115.83,47750.0
053030,바이넥스,14690.0,16104.58,-8.78,14630.0,16120.17,14720.0
083450,GST,25450.0,22287.75,14.19,25850.0,22231.75,26400.0
124500,아이티센글로벌,20250.0,19830.75,2.11,20550.0,19847.0,21400.0
059090,미코,13900.0,14666.33,-5.23,13940.0,14668.33,14110.0
004700,조광피혁,69700.0,66169.17,5.34,69700.0,66105.0,70400.0
006220,제주은행,12210.0,13899.33,-12.15,12300.0,13879.42,12320.0
215200,메가스터디교육,44400.0,46663.33,-4.85,44000.0,46720.0,44300.0
206650,유바이오로직스,12310.0,12997.17,-5.29,12430.0,12998.5,12720.0
034950,한국기업평가,99200.0,98746.67,0.46,99000.0,98768.33,99200.0
138610,나이벡,39350.0,30417.5,29.37,40150.0,30323.75,41100.0
099190,아이센스,16140.0,17844.0,-9.55,16730.0,17846.5,17660.0
026890,스틱인베스트먼트,10670.0,10497.17,1.65,10490.0,10496.25,11250.0
253590,네오셈,10080.0,9763.92,3.24,10240.0,9758.67,10400.0
079940,가비아,32150.0,26561.67,21.04,31800.0,26484.58,32100.0
002710,TCC스틸,16580.0,17346.58,-4.42,15990.0,17345.08,16400.0
033240,자화전자,19840.0,19021.5,4.3,19330.0,18972.17,20150.0
089890,코세스,25775.0,16597.38,55.3,25400.0,16442.58,28250.0
091810,티웨이항공,1555.0,1849.91,-15.94,1568.0,1854.08,1600.0
352480,씨앤씨인터내셔널,31050.0,39056.67,-20.5,31550.0,39070.42,32350.0
420770,기가비스,33300.0,30361.67,9.68,34400.0,30315.0,35300.0
252990,샘씨엔에스,7150.0,5863.88,21.93,7250.0,5843.58,7410.0
317330,덕산테코피아,20200.0,18162.0,11.22,20100.0,18134.08,21400.0
037270,YG PLUS,6320.0,7935.92,-20.36,6310.0,7937.83,6330.0
144510,지씨셀,25500.0,21324.83,19.58,26100.0,21290.67,26400.0
101360,에코앤드림,22600.0,21620.92,4.53,21750.0,21610.5,22400.0
200710,에이디테크놀로지,29475.0,23459.38,25.64,29500.0,23358.25,30800.0
041830,인바디,29450.0,27127.5,8.56,29900.0,27092.5,31200.0
104830,원익머트리얼즈,31350.0,27298.33,14.84,31100.0,27220.42,31850.0
078130,국일제지,350.0,530.48,-34.02,353.0,534.23,367.0
003000,부광약품,3980.0,3614.04,10.13,3940.0,3614.21,3990.0
095500,미래나노텍,12660.0,10519.0,20.35,12340.0,10483.25,12640.0
078340,컴투스,30300.0,37416.25,-19.02,30600.0,37506.67,31300.0
014940,오리엔탈정공,8440.0,8034.83,5.04,8450.0,8013.5,8480.0
256840,한국비엔씨,5560.0,5178.21,7.37,5580.0,5176.38,5600.0
194480,데브시스터즈,30800.0,44099.58,-30.16,31350.0,44202.5,32750.0
006110,삼아알미늄,25350.0,22622.83,12.05,24250.0,22568.67,24550.0
101160,월덱스,22500.0,23457.75,-4.08,22500.0,23434.92,22550.0
419530,SAMG엔터,38150.0,62200.83,-38.67,37750.0,62540.42,40600.0
001940,KISCO홀딩스,26200.0,25928.33,1.05,26050.0,25926.67,26550.0
114810,한솔아이원스,12750.0,11234.83,13.49,12580.0,11204.5,13320.0
042520,한스바이오메드,27150.0,16566.5,63.88,28200.0,16421.5,29050.0
003520,영진약품,1982.0,2079.7,-4.7,1966.0,2081.31,1996.0
018250,애경산업,13570.0,15456.08,-12.2,13720.0,15470.58,13730.0
338220,뷰노,25000.0,21871.5,14.3,26000.0,21821.75,27600.0
099430,바이오플러스,5620.0,6560.83,-14.34,5590.0,6573.92,5690.0
204620,글로벌텍스프리,4925.0,5878.62,-16.22,4755.0,5887.0,5890.0
017860,DS단석,19640.0,22766.5,-13.73,19600.0,22820.75,19820.0
065680,우주일렉트로,37400.0,39240.0,-4.69,36250.0,39203.33,37300.0
441270,파인엠텍,9050.0,9727.5,-6.96,9120.0,9695.33,9400.0
003960,사조대림,37200.0,40439.17,-8.01,37450.0,40475.0,37600.0
347700,스피어,8600.0,10263.0,-16.2,7380.0,10271.33,8300.0
230360,에코마케팅,10650.0,11623.75,-8.38,10760.0,11607.0,11110.0
064820,케이프,10510.0,9900.17,6.16,10440.0,9866.67,10560.0
029460,케이씨,24400.0,24675.42,-1.12,25000.0,24670.0,26300.0
054950,제이브이엠,26450.0,28150.42,-6.04,26450.0,28132.5,27000.0
445090,에이직랜드,29200.0,30617.5,-4.63,28900.0,30631.67,29000.0
084990,헬릭스미스,6820.0,4914.67,38.77,6780.0,4882.21,7200.0
206640,바디텍메드,13190.0,14057.25,-6.17,13530.0,14073.5,13810.0
003120,일성아이에스,23250.0,24159.58,-3.76,23300.0,24148.75,23500.0
300080,플리토,18730.0,12991.03,44.18,18610.0,12909.44,19170.0
086390,유니테스트,14480.0,14979.33,-3.33,14750.0,14952.0,15020.0
078350,한양디지텍,19640.0,14322.75,37.12,19960.0,14237.0,20500.0
003920,남양유업,49950.0,58033.75,-13.93,50200.0,58192.5,50900.0
378340,필에너지,13910.0,13348.42,4.21,13380.0,13341.58,13590.0
036030,케이티알파,6000.0,5301.58,13.17,5960.0,5289.08,6010.0
058820,CMG제약,1991.0,1919.14,3.74,1990.0,1921.05,2015.0
043150,바텍,19780.0,21982.75,-10.02,20050.0,21999.17,20100.0
036200,유니셈,9560.0,8497.83,12.5,9200.0,8469.83,9680.0
334890,이지스밸류플러스리츠,4220.0,4378.93,-3.63,4230.0,4383.73,4415.0
006405,삼성SDI우,181400.0,141264.17,28.41,178300.0,140594.17,178700.0
035600,KG이니시스,10610.0,10687.25,-0.72,10690.0,10683.92,10720.0
294570,쿠콘,28850.0,35552.08,-18.85,29300.0,35573.33,30000.0
045390,대아티아이,4025.0,4718.0,-14.69,3995.0,4733.29,4035.0
372170,윤성에프앤씨,35550.0,32505.42,9.37,33500.0,32439.17,33600.0
462860,더즌,3900.0,4714.17,-17.27,3860.0,4712.08,3915.0
006340,대원전선,3610.0,3196.75,12.93,3670.0,3191.71,3720.0
402030,코난테크놀로지,21800.0,28578.2,-23.72,22100.0,28688.13,22250.0
001340,PKC,5930.0,5933.08,-0.05,5820.0,5930.08,5940.0
452430,사피엔반도체,32300.0,28293.33,14.16,31650.0,28207.5,33000.0
194700,노바렉스,14140.0,18421.17,-23.24,14280.0,18442.92,15030.0
122900,아이마켓코리아,7900.0,8174.42,-3.36,7970.0,8177.17,7980.0
176750,듀켐바이오,9240.0,9991.67,-7.52,9240.0,10005.5,9460.0
077360,덕산하이메탈,5770.0,5286.12,9.15,5660.0,5272.5,5760.0
061970,LB세미콘,4505.0,4332.12,3.99,4500.0,4324.42,4590.0
452450,피아이이,7290.0,8589.5,-15.13,7370.0,8597.83,7580.0
051370,인터플렉스,11010.0,9170.08,20.06,10800.0,9146.83,10960.0
001790,대한제당,2870.0,2949.46,-2.69,2875.0,2950.04,2895.0
005950,이수화학,9660.0,7034.67,37.32,9260.0,6999.33,9350.0
393890,더블유씨피,7480.0,7442.75,0.5,7300.0,7441.92,7500.0
000490,대동,9580.0,9990.08,-4.1,9530.0,9999.5,9560.0
024850,HLB이노베이션,1730.0,1771.48,-2.34,1715.0,1773.86,1736.0
950140,잉글우드랩,12580.0,13111.17,-4.05,12330.0,13104.83,12410.0
008490,서흥,21550.0,24015.17,-10.27,22350.0,23989.5,23750.0
003720,삼영,7300.0,4882.92,49.5,7440.0,4853.83,7460.0
418550,제이오,7730.0,8356.58,-7.5,7640.0,8364.42,7840.0
389500,에스비비테크,38750.0,23790.42,62.88,33900.0,23641.67,34050.0
039840,디오,17030.0,17539.83,-2.91,17210.0,17549.92,17220.0
011500,한농화성,15700.0,15006.92,4.62,15180.0,14999.5,15410.0
007460,에이프로젠,741.0,667.9,10.94,710.0,667.46,712.0
001630,종근당홀딩스,48250.0,49167.08,-1.87,48750.0,49207.5,49200.0
237880,클리오,13320.0,14651.75,-9.09,13510.0,14677.67,13650.0
041020,폴라리스오피스,4815.0,5574.5,-13.62,4810.0,5582.04,4870.0
482630,삼양엔씨켐,21650.0,18760.75,15.4,20800.0,18737.67,22000.0
332570,PS일렉트로닉스,5360.0,4519.38,18.6,5090.0,4505.04,5200.0
036560,KZ정밀,14850.0,14391.42,3.19,14800.0,14368.92,14990.0
439090,마녀공장,14250.0,16788.08,-15.12,14340.0,16819.08,14460.0
086890,이수앱지스,5890.0,5391.71,9.24,5870.0,5384.62,6000.0
255220,SG,2360.0,2247.38,5.01,2355.0,2246.29,2620.0
377450,리파인,13400.0,15123.83,-11.4,13640.0,15127.67,13660.0
010580,에스엠벡셀,2085.0,1882.58,10.75,2085.0,1879.12,2130.0
000540,흥국화재,3585.0,4172.5,-14.08,3680.0,4179.58,3685.0
190510,나무가,15990.0,15897.67,0.58,15940.0,15875.5,16150.0
017890,한국알콜,10780.0,9787.92,10.14,10810.0,9779.17,11010.0
102260,동성케미컬,4505.0,4259.58,5.76,4550.0,4257.96,4675.0
271980,제일약품,15430.0,14459.5,6.71,15450.0,14440.08,15750.0
003350,한국화장품제조,49850.0,57079.58,-12.67,50000.0,57095.83,51900.0
216080,제테마,6260.0,6282.5,-0.36,5970.0,6285.75,6030.0
115310,인포바인,70600.0,67293.33,4.91,72300.0,67042.08,75300.0
000520,삼일제약,10290.0,10231.83,0.57,10280.0,10233.25,10440.0
473980,노머스,20250.0,29864.58,-32.19,20800.0,29945.83,21850.0
285490,노바텍,20900.0,19626.42,6.49,20600.0,19601.92,21700.0
102460,이연제약,11880.0,11392.58,4.28,12020.0,11386.75,12570.0
083310,엘오티베큠,12400.0,11905.5,4.15,12260.0,11880.08,13100.0
254490,미래반도체,15180.0,16893.5,-10.14,15320.0,16888.92,15440.0
004430,송원산업,9130.0,10591.58,-13.8,9260.0,10618.17,9480.0
234080,JW생명과학,13700.0,12758.83,7.38,13660.0,12745.92,15050.0
047560,이스트소프트,18340.0,20947.42,-12.45,18330.0,20967.5,18800.0
330860,네패스아크,17550.0,16438.75,6.76,17370.0,16389.08,17910.0
082800,비보존 제약,4240.0,6328.96,-33.01,4260.0,6342.38,4540.0
006060,화승인더,3840.0,4277.0,-10.22,3910.0,4283.79,3925.0
112290,와이씨켐,20950.0,21936.75,-4.5,20650.0,21977.58,21150.0
234340,헥토파이낸셜,15020.0,16807.24,-10.63,14760.0,16814.3,15070.0
272550,삼양패키징,13870.0,13877.83,-0.06,14050.0,13873.92,14060.0
353810,이지바이오,6300.0,5735.42,9.84,6330.0,5725.25,6540.0
179290,엠아이텍,6400.0,7140.0,-10.36,6570.0,7151.5,6650.0
322310,오로스테크놀로지,22050.0,23006.92,-4.16,22150.0,23006.5,23650.0
095570,AJ네트웍스,4535.0,4328.42,4.77,4540.0,4323.04,4775.0
256940,킵스파마,10130.0,12528.67,-19.15,10000.0,12571.25,10150.0
060150,인선이엔티,4385.0,4834.71,-9.3,4245.0,4846.75,4275.0
251370,와이엠티,11410.0,11509.75,-0.87,11500.0,11499.67,12020.0
298690,에어부산,1720.0,1968.74,-12.63,1724.0,1971.91,1730.0
102120,어보브반도체,11120.0,11744.58,-5.32,11060.0,11748.67,11130.0
101530,해태제과식품,6760.0,6849.58,-1.31,6870.0,6851.42,6890.0
014280,금강공업,6710.0,5096.38,31.66,6310.0,5078.46,6390.0
432720,퀄리타스반도체,13850.0,14744.33,-6.07,13960.0,14748.75,14480.0
086820,바이오솔루션,8050.0,8515.5,-5.47,8250.0,8536.42,8490.0
080160,모두투어,10290.0,11846.25,-13.14,10260.0,11860.0,10280.0
489460,바이오비쥬,12930.0,16431.42,-21.31,12680.0,16469.42,13210.0
107600,새빗켐,34550.0,26882.83,28.52,33400.0,26725.83,34200.0
119610,인터로조,16780.0,17930.79,-6.42,16780.0,17925.96,17520.0
182360,큐브엔터,12340.0,15574.67,-20.77,12500.0,15619.58,12900.0
143160,아이디스,17830.0,17251.5,3.35,17830.0,17229.83,17950.0
333430,일승,6210.0,6145.88,1.04,6240.0,6132.62,6330.0
084680,이월드,1344.0,1502.86,-10.57,1340.0,1504.2,1342.0
010820,퍼스텍,3910.0,4317.88,-9.45,3900.0,4321.12,3905.0
264850,이랜시스,6190.0,5006.83,23.63,5710.0,4995.0,5720.0
260970,에스앤디,64200.0,105070.0,-38.9,67900.0,105461.67,74100.0
109740,디에스케이,7180.0,7747.5,-7.32,7290.0,7749.17,7350.0
310200,애니플러스,3535.0,4445.54,-20.48,3520.0,4452.08,3580.0
038290,마크로젠,16940.0,15591.08,8.65,16930.0,15580.75,17450.0
263860,지니언스,20200.0,21229.58,-4.85,19690.0,21218.42,22250.0
036220,오상헬스케어,12540.0,16194.5,-22.57,12690.0,16269.17,12960.0
046440,KG모빌리언스,4780.0,5198.75,-8.05,4815.0,5208.67,4820.0
024060,흥구석유,12110.0,12678.5,-4.48,12300.0,12710.58,12350.0
040300,YTN,3805.0,3023.08,25.86,3885.0,3016.88,4435.0
036420,콘텐트리중앙,9430.0,10460.92,-9.85,9600.0,10484.08,9640.0
042600,새로닉스,14650.0,10390.25,41.0,14180.0,10325.33,14360.0
078150,HB테크놀러지,1950.0,1952.98,-0.15,1970.0,1952.68,2010.0
321550,티움바이오,6490.0,5742.21,13.02,6670.0,5734.54,6690.0
064290,인텍플러스,13920.0,12415.83,12.11,13720.0,12373.25,14300.0
004090,한국석유,14080.0,14254.5,-1.22,14180.0,14280.17,14340.0
011000,진원생명과학,2070.0,2300.08,-10.0,2070.0,2305.58,2095.0
259630,엠플러스,14530.0,12158.25,19.51,14440.0,12102.67,15020.0
039830,오로라,16290.0,18588.75,-12.37,16600.0,18507.17,16700.0
240550,동방메디컬,8320.0,10701.25,-22.25,8420.0,10740.75,8530.0
229500,노브메타파마,13950.0,13674.0,2.02,13720.0,13632.25,14300.0
413630,씨피시스템,4642.0,2580.98,79.85,4490.0,2553.28,4870.0
160980,싸이맥스,15440.0,14688.75,5.11,15470.0,14663.83,15590.0
230240,에치에프알,12580.0,16383.67,-23.22,12530.0,16424.92,12540.0
083420,그린케미칼,6870.0,7392.75,-7.07,6830.0,7408.58,6840.0
365330,에스와이스틸텍,3285.0,3894.52,-15.65,3275.0,3904.42,3485.0
019680,대교,1924.0,2185.91,-11.98,1919.0,2190.12,1954.0
096250,와이즈넛,12410.0,13971.25,-11.17,12560.0,14016.17,12660.0
006620,동구바이오제약,5690.0,5303.75,7.28,5760.0,5302.42,5950.0
018470,조일알미늄,1277.0,1431.05,-10.76,1276.0,1433.52,1295.0
425040,티이엠씨,7570.0,7894.58,-4.11,7710.0,7884.83,8190.0
123690,한국화장품,9990.0,10050.58,-0.6,9960.0,10026.92,10070.0
092070,디엔에프,13840.0,14047.08,-1.47,13820.0,14038.42,14240.0
170920,엘티씨,15680.0,14891.75,5.29,16080.0,14843.67,16800.0
158430,아톤,6420.0,8005.83,-19.81,6340.0,8022.33,6360.0
005160,동국산업,2930.0,3386.38,-13.48,2910.0,3393.92,2930.0
084650,랩지노믹스,2135.0,2331.17,-8.41,2175.0,2335.79,2205.0
263720,디앤씨미디어,12650.0,15620.33,-19.02,12800.0,15661.33,13070.0
107590,미원홀딩스,68200.0,72133.33,-5.45,67400.0,72210.83,67700.0
067000,조이시티,2255.0,1928.22,16.95,2255.0,1923.98,2280.0
143240,사람인,13430.0,14260.42,-5.82,13450.0,14278.67,13590.0
297890,HB솔루션,2145.0,2416.33,-11.23,2135.0,2418.54,2185.0
049720,고려신용정보,10820.0,10511.42,2.94,10910.0,10506.67,10980.0
089600,KT나스미디어,13350.0,14776.25,-9.65,13310.0,14800.83,13400.0
095720,웅진씽크빅,1335.0,1730.14,-22.84,1350.0,1733.73,1366.0
086980,쇼박스,2435.0,2717.21,-10.39,2440.0,2723.21,2495.0
