Code,Name,Close,MA10,Ratio,Prev_Close,Prev_MA10
248170,샘표식품,29850.0,29175.0,2.31,29000.0,29110.0
139990,아주스틸,3480.0,3463.0,0.49,3455.0,3455.0
443250,레뷰코퍼레이션,11940.0,11293.0,5.73,11010.0,11209.0
020120,키다리스튜디오,3570.0,3543.0,0.76,3520.0,3551.0
049960,쎌바이오텍,13880.0,13859.0,0.15,13840.0,13903.0
226400,오스테오닉,6250.0,6219.0,0.5,6070.0,6226.0
354320,알멕,20300.0,20220.0,0.4,20100.0,20175.0
311690,CJ 바이오사이언스,9780.0,9299.0,5.17,9200.0,9248.0
017370,우신시스템,6640.0,6601.0,0.59,6560.0,6574.0
021820,세원정공,12450.0,11982.0,3.91,11820.0,11947.0
079810,디이엔티,5570.0,5534.0,0.65,5520.0,5534.0
018120,진로발효,18390.0,18342.0,0.26,18290.0,18395.0
019550,SBI인베스트먼트,713.0,698.3,2.11,694.0,697.5
012800,대창,1226.0,1224.9,0.09,1228.0,1228.3
204610,티쓰리,1885.0,1883.1,0.1,1873.0,1888.6
042510,라온시큐어,9630.0,9434.0,2.08,9390.0,9456.0
093920,서원인텍,5700.0,5687.0,0.23,5680.0,5680.0
040420,정상제이엘에스,6510.0,6501.0,0.14,6480.0,6506.0
187870,디바이스,14380.0,14374.0,0.04,14010.0,14370.0
064850,에프앤가이드,8750.0,8745.0,0.06,8690.0,8752.0
081180,쎄크,14340.0,11759.0,21.95,11050.0,11502.0
038540,상상인,1744.0,1739.3,0.27,1724.0,1741.3
004650,창해에탄올,10430.0,10411.0,0.18,10380.0,10405.0
111710,남화산업,4465.0,4445.5,0.44,4430.0,4432.5
172670,에이엘티,10280.0,10260.0,0.19,10050.0,10323.0
131400,이브이첨단소재,1525.0,1516.7,0.55,1496.0,1520.7
311320,지오엘리먼트,7060.0,6499.0,8.63,6400.0,6437.0
232530,이엠티,3480.0,3443.0,1.07,3225.0,3444.0
027830,대성창투,1627.0,1599.7,1.71,1595.0,1599.1
014470,부방,1454.0,1429.2,1.74,1415.0,1423.0
214270,FSN,1945.0,1923.5,1.12,1907.0,1929.0
448710,코츠테크놀로지,16290.0,16189.0,0.62,15880.0,16198.0
246960,SCL사이언스,2530.0,2525.5,0.18,2510.0,2520.0
376930,노을,2270.0,2238.0,1.43,2200.0,2252.0
007590,동방아그로,6170.0,6169.0,0.02,6140.0,6163.0
012690,모나리자,2220.0,2218.5,0.07,2215.0,2216.5
009770,삼정펄프,32200.0,31830.0,1.16,31750.0,31765.0
153710,옵티팜,5230.0,5198.0,0.62,5200.0,5272.0
036670,삼양케이씨아이,6800.0,6765.0,0.52,6740.0,6758.0
064090,인크레더블버즈,1486.0,1406.4,5.66,1337.0,1372.5
043910,자연과환경,630.0,627.4,0.41,625.0,627.2
142760,모아라이프플러스,1689.0,1686.2,0.17,1684.0,1687.8
095270,웨이브일렉트로,4615.0,4603.0,0.26,4590.0,4606.5
28513K,SK케미칼우,31100.0,30100.0,3.32,29650.0,29955.0
155660,DSR,3935.0,3904.5,0.78,3900.0,3901.5
002140,고려산업,2525.0,2496.0,1.16,2490.0,2492.0
066670,디티씨,3295.0,3258.5,1.12,3205.0,3232.5
008370,원풍,5120.0,5098.0,0.43,5070.0,5105.0
009190,대양금속,1372.0,1342.1,2.23,1335.0,1342.7
246690,TS인베스트먼트,1380.0,1354.6,1.88,1350.0,1355.2
037760,쎄니트,1672.0,1671.9,0.01,1640.0,1674.2
033130,디지틀조선,1530.0,1515.4,0.96,1505.0,1513.7
006980,우성,16930.0,16891.0,0.23,16830.0,16868.0
078590,휴림에이텍,784.0,777.1,0.89,764.0,777.5
000760,이화산업,17680.0,17667.0,0.07,17010.0,17934.0
033200,모아텍,3400.0,3289.0,3.37,3260.0,3265.0
122350,삼기,1283.0,1282.0,0.08,1276.0,1278.2
321370,센서뷰,1035.0,1017.4,1.73,1009.0,1010.9
195500,마니커에프앤지,2785.0,2781.5,0.13,2770.0,2782.5
342870,오아,8430.0,8376.0,0.64,8310.0,8383.0
263020,디케이앤디,3145.0,3142.5,0.08,3140.0,3144.0
013720,THE CUBE&,710.0,701.7,1.18,698.0,701.3
065370,위세아이텍,5660.0,5625.0,0.62,5560.0,5629.0
258610,케일럼,1510.0,1506.2,0.25,1495.0,1496.6
045060,오공,2330.0,2326.0,0.17,2320.0,2327.0
452980,신한제11호스팩,2085.0,2082.2,0.13,2080.0,2082.2
210120,캔버스엔,1608.0,1566.3,2.66,1501.0,1543.6
290270,휴네시온,3980.0,3761.0,5.82,3730.0,3732.0
019660,글로본,2665.0,2656.0,0.34,2655.0,2655.0
018680,서울제약,3140.0,3081.0,1.91,3065.0,3079.0
169330,엠브레인,1992.0,1983.3,0.44,1975.0,1981.6
257990,나우코스,6090.0,6032.0,0.96,6000.0,6037.0
233990,질경이,2365.0,2186.0,8.19,2100.0,2158.5
354390,바스칸바이오제약,4875.0,4831.0,0.91,4655.0,4840.5
035200,프럼파스트,3570.0,3491.5,2.25,3455.0,3491.5
013000,세우글로벌,1181.0,1179.6,0.12,1177.0,1179.3
434190,탈로스,4390.0,4225.0,3.91,4180.0,4205.0
187270,신화콘텍,3165.0,3149.0,0.51,3130.0,3153.0
189860,서전기전,3180.0,3163.5,0.52,3140.0,3161.5
016920,카스,1102.0,1097.2,0.44,1095.0,1095.6
362990,드림인사이트,1747.0,1728.1,1.09,1730.0,1730.3
328380,솔트웨어,848.0,847.3,0.08,836.0,846.3
065650,하이퍼코퍼레이션,2175.0,2084.1,4.36,1993.0,2072.1
347770,핌스,1204.0,1163.1,3.52,1171.0,1183.5
115570,스타플렉스,3215.0,3197.5,0.55,3075.0,3187.0
177350,베셀,1329.0,1298.7,2.33,1287.0,1290.0
007120,미래아이앤지,901.0,829.8,8.58,821.0,821.8
102950,아하,1888.0,1884.9,0.16,1869.0,1878.3
110020,전진바이오팜,2785.0,2777.5,0.27,2740.0,2782.0
045520,크린앤사이언스,3570.0,3549.0,0.59,3535.0,3544.0
424760,벨로크,1133.0,1126.3,0.59,1110.0,1128.0
101400,엔시트론,327.0,306.7,6.62,302.0,304.1
015260,에이엔피,470.0,461.3,1.89,459.0,459.6
361670,삼영에스앤씨,3605.0,3540.0,1.84,3510.0,3529.0
322970,무진메디,2200.0,2083.0,5.62,2070.0,2072.5
215480,토박스코리아,2070.0,2037.5,1.6,2030.0,2035.0
083470,이엠앤아이,858.0,843.9,1.67,831.0,842.5
169670,코스텍시스템,6310.0,6243.0,1.07,6000.0,6212.0
108675,LX하우시스우,17330.0,17255.0,0.43,17200.0,17234.0
060260,뉴보텍,1253.0,1251.3,0.14,1251.0,1251.0
043590,웰킵스하이텍,618.0,615.1,0.47,612.0,615.4
065170,비엘팜텍,592.0,590.4,0.27,575.0,591.1
188260,세니젠,2055.0,2052.0,0.15,2035.0,2056.0
208850,이비테크,5200.0,5130.0,1.36,5070.0,5118.0
224060,더코디,2670.0,2669.0,0.04,2650.0,2681.5
224760,엔에스컴퍼니,3085.0,2913.0,5.9,2780.0,2924.0
455910,에스케이증권제9호스팩,2100.0,2097.5,0.12,2095.0,2097.0
199150,데이터스트림즈,2390.0,2349.0,1.75,2280.0,2344.0
114920,대주이엔티,2515.0,2418.5,3.99,2365.0,2434.0
475240,하나32호스팩,2115.0,2114.5,0.02,2105.0,2114.5
448780,마이크로엔엑스,2355.0,2248.5,4.74,2140.0,2235.5
217910,에스제이켐,399.0,382.1,4.42,366.0,380.0
413300,티엘엔지니어링,2390.0,2183.5,9.46,2090.0,2179.5
032685,소프트센우,6150.0,6107.0,0.7,6070.0,6099.0
217320,썬테크,690.0,609.0,13.3,600.0,609.0
